Id,Amount,Currency,Year,Work experience,Education,Company size,Designation,Status,Created at,Updated at,Primary technology,Pegged salary,Advice,Company base lk,Id [Salary votes],Vote type [Salary votes],Created at [Salary votes],Updated at [Salary votes]
994,140000,LKR,2022,0_to_1,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
995,140000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
996,140000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
997,140000,LKR,2022,0_to_1,bachelors_degree,100_to_500,network_engineer,approved,,,,,,,,,,
998,140000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
999,140000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1000,140000,LKR,2022,0_to_1,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1001,140000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1002,140000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1003,140000,LKR,2022,0_to_1,bachelors_degree,100_to_500,technical_lead,approved,,,,,,,,,,
1004,150000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1005,150000,LKR,2022,0_to_1,bachelors_degree,100_to_500,software_engineer,approved,,,,,,,,,,
1006,150000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1007,150000,LKR,2022,1_to_3,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1008,150000,LKR,2022,0_to_1,bachelors_degree,100_to_500,senior_software_engineer,approved,,,,,,,,,,
1009,150000,LKR,2022,0_to_1,bachelors_degree,100_to_500,software_engineer,approved,,,,,,,,,,
1010,160000,LKR,2022,0_to_1,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1011,160000,LKR,2022,0_to_1,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1012,160000,LKR,2022,0_to_1,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1013,170000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1014,170000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1015,170000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1016,170000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1017,170000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1018,170000,LKR,2022,0_to_1,bachelors_degree,100_to_500,technical_lead,approved,,,,,,,,,,
1019,180000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1020,180000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1021,180000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1022,180000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1023,180000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1024,180000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1025,180000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1026,180000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1027,180000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1028,180000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1029,180000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1030,180000,LKR,2022,0_to_1,bachelors_degree,100_to_500,senior_software_engineer,approved,,,,,,,,,,
1031,190000,LKR,2022,1_to_3,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1032,190000,LKR,2022,1_to_3,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1033,190000,LKR,2022,1_to_3,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1034,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1035,200000,LKR,2022,4_to_6,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1036,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1037,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1038,200000,LKR,2022,4_to_6,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1039,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1040,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1041,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1042,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1043,200000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1044,210000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1045,210000,LKR,2022,4_to_6,bachelors_degree,above_500,software_engineer,approved,,,,,,,,,,
1046,210000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1047,210000,LKR,2022,4_to_6,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1048,210000,LKR,2022,0_to_1,bachelors_degree,100_to_500,technical_lead,approved,,,,,,,,,,
1049,220000,LKR,2022,4_to_6,bachelors_degree,above_500,associate_technical_lead,approved,,,,,,,,,,
1050,240000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1051,240000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1052,240000,LKR,2022,4_to_6,bachelors_degree,above_500,senior_software_engineer,approved,,,,,,,,,,
1053,260000,LKR,2022,4_to_6,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
1054,310000,LKR,2022,4_to_6,bachelors_degree,above_500,architecture,approved,,,,,,,,,,
